,"Agricultura, inclusive o apoio à agricultura e a pós-colheita","Pecuária, inclusive o apoio à pecuária",Produção florestal; pesca e aquicultura,Extração de carvão mineral e de minerais não metálicos,"Extração de petróleo e gás, inclusive as atividades de apoio","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","Extração de minerais metálicos não ferrosos, inclusive beneficiamentos","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",Fabricação e refino de açúcar,Outros produtos alimentares,Fabricação de bebidas,Fabricação de produtos do fumo,Fabricação de produtos têxteis,Confecção de artefatos do vestuário e acessórios,Fabricação de calçados e de artefatos de couro,Fabricação de produtos da madeira,"Fabricação de celulose, papel e produtos de papel",Impressão e reprodução de gravações,Refino de petróleo e coquerias,Fabricação de biocombustíveis,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",Fabricação de produtos farmoquímicos e farmacêuticos,Fabricação de produtos de borracha e de material plástico,Fabricação de produtos de minerais não metálicos,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",Metalurgia de metais não ferosos e a fundição de metais,"Fabricação de produtos de metal, exceto máquinas e equipamentos","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",Fabricação de máquinas e equipamentos elétricos,Fabricação de máquinas e equipamentos mecânicos,"Fabricação de automóveis, caminhões e ônibus, exceto peças",Fabricação de peças e acessórios para veículos automotores,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",Fabricação de móveis e de produtos de indústrias diversas,"Manutenção, reparação e instalação de máquinas e equipamentos","Energia elétrica, gás natural e outras utilidades","Água, esgoto e gestão de resíduos",Construção,Comércio por atacado e varejo,Transporte terrestre,Transporte aquaviário,Transporte aéreo,"Armazenamento, atividades auxiliares dos transportes e correio",Alojamento,Alimentação,Edição e edição integrada à impressão,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",Telecomunicações,Desenvolvimento de sistemas e outros serviços de informação,"Intermediação financeira, seguros e previdência complementar",Atividades imobiliárias,"Atividades jurídicas, contábeis, consultoria e sedes de empresas","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","Outras atividades profissionais, científicas e técnicas",Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,Outras atividades administrativas e serviços complementares,"Atividades de vigilância, segurança e investigação","Administração pública, defesa e seguridade social",Educação pública,Educação privada,Saúde pública,Saúde privada,"Atividades artísticas, criativas e de espetáculos",Organizações associativas e outros serviços pessoais,Serviços domésticos
42,0.002392574005961431,0.001978542380847062,0.000752218691470027,0.0021235139876331186,0.03493725456042706,0.001993733742143101,0.004259590033522601,0.007795334198820604,0.005574343120205334,0.004364480266971627,0.0018625972311077437,0.0022192881333559225,0.002181255858194067,0.001339373560264549,0.0025355839023421694,0.008310024575564186,0.02056755513941021,0.003214355192554234,0.018057141846634463,0.0022210199386667965,0.009409842090271316,0.00310986374184167,0.004727930755886612,0.0013018649106367713,0.0034923726037255397,0.00462759741969669,0.007461544401893933,0.005759159643298691,0.0029645710068711374,0.0016538605347531422,0.0027804206348176295,0.0036748304298462424,0.0035208685349132547,0.0033966893718822377,0.0051150354689357,0.0021236450315216056,0.0013339736232256428,0.0025020422564302628,0.0009293096685268804,0.0014907087936363158,0.0020794720614801024,0.006792052729432475,1.0482381650105856,0.003129756590427035,0.0013214972733905147,0.0010156348363439943,0.0017265343266505949,0.0015246308118102164,0.0005104690312717693,0.0004888675293265587,0.0003974534299681496,0.000283226569384399,7.286239342121774e-05,0.0003723757576321383,0.0003345192389405619,0.0004866627455467998,0.0007430543847781866,0.001547981605310666,0.000319790156283589,0.0003935823864205296,0.00039279199203024547,0.0003726608591384578,0.0005413504085997733,0.0005233657275586328,0.0004326672778456728,0.0008101811076732529,0.0
43,0.0014629053809286673,0.0013774607790110554,0.0006697673085689588,0.0018702763969063133,0.011728819904327928,0.002051783147956471,0.0036199276213201995,0.0027847512952599656,0.0026437687014195486,0.00257729602586367,0.0026687757781412892,0.0030556367729366336,0.0020823442195985415,0.0017693275361114718,0.002765906312676144,0.0029620771708342157,0.0030410451051698893,0.002476152559095965,0.004882943237709874,0.0013554554851273638,0.0032665774805702417,0.005043782469500184,0.0025813338645828505,0.003306703936465442,0.002265002622227845,0.0033375700799779463,0.002796047062581722,0.002286746740964977,0.002059967798766791,0.004330733521551206,0.0037694621946564575,0.002974228529967583,0.003444409380530365,0.0025444028129709964,0.0024416862507276042,0.0018935670248724644,0.0019119262388293712,0.004322595382304199,0.0016089879469010193,0.0030521716894017434,0.00380498630376607,0.002602833447920799,0.004438317513760984,1.002237478749985,0.005966892778794818,0.0036214406873228398,0.0013744375255871574,0.0025377664031136166,0.004821327191745318,0.0039042589001677614,0.0054076297689645255,0.005507374436120843,0.0003745497283842065,0.004934874938357935,0.002859849189700667,0.005862700460596905,0.002514057961859046,0.002254693611618546,0.001097439233741008,0.0024651872914201395,0.0014028065689169168,0.014753452315133954,0.00333225587264191,0.00120106919070682,0.003175696689887262,0.04445171197758349,0.0
44,0.009731678966223399,0.008379708475822955,0.008718323123480766,0.008546498355710898,0.03366562237883601,0.04981338949853108,0.04348798612737735,0.02429822029148124,0.06362027402509181,0.025961288655856878,0.04246647726244373,0.010106024462769134,0.011563211181747808,0.00836103883121943,0.01424448382489248,0.01847963511305258,0.02771338238771082,0.018913167450511824,0.019349598598640484,0.02290663763663812,0.016454732548676028,0.020789738725186954,0.023946448366382135,0.017534542620200055,0.011955046429089112,0.014116860565150829,0.04405415181247474,0.015068408433100765,0.023685047267971937,0.017208677530090224,0.024208104000355255,0.012794784742272022,0.04041653197052112,0.020757806995742686,0.02307369030516222,0.0133794047897116,0.010034594818219745,0.009867144114916338,0.004035057391775194,0.007843896752115612,0.020265144742084646,0.03481727518951093,0.12149479939839321,0.10426355836531989,1.0447374325876921,0.007655152580220593,0.011437326882995041,0.01050262134273227,0.00564480885109173,0.008342302100524173,0.0035511095524167467,0.011854829634246236,0.001066321748187274,0.005389989752362618,0.00390906241343013,0.006271364463719852,0.007835696214653628,0.005884345076965204,0.0032070722417246356,0.008005703753065854,0.0030300699800612234,0.007070143607266948,0.006190280751687046,0.0049291564530005395,0.004438244311057361,0.017888259756709504,0.0
45,0.0005753634142997328,0.000639501991511409,0.0002975968586457327,0.0010186708761953367,0.001627729521185692,0.0013622177575259215,0.001628945139313961,0.0015397437691051874,0.001425430553405481,0.0014108939056321685,0.0014018386729224975,0.001777797034794152,0.0010382093241104757,0.0009132724904291121,0.0013347604749206284,0.0008956462034441171,0.0014551685120754076,0.0011308583682145348,0.0008595663693377913,0.0006782953123921067,0.0012030944627344753,0.0019751190391951545,0.0016556304053454037,0.00253796755921357,0.0014388570377986713,0.0014515224493095416,0.0019975083667569758,0.0014790282725022767,0.0018972626286206963,0.0019662363709627142,0.0019630925366135154,0.002382446250287088,0.0015897516227116896,0.0016256880174570758,0.0018535767262524475,0.0016988195903907567,0.0012734508882499209,0.0014196809694718598,0.0006408419983925688,0.0018091786822611337,0.0022355297237017895,0.0010109719720186642,0.0006317299525160083,0.0018451857488851438,0.001635431589015213,1.0005960351785794,0.0006803445244598178,0.0031719419406722542,0.0029114458541286367,0.0017886505036592503,0.002755266078222433,0.0017352942319262877,0.00016300805643545044,0.001305614494815938,0.0016915765538344186,0.0019141148552261863,0.0021882772566352324,0.0008525574585252279,0.0008472123053783665,0.004092201543832124,0.0012333361659317974,0.00210693738140001,0.00286902282915784,0.0006471725791664589,0.0027541315845832108,0.024570572090433843,0.0
46,0.0008153905493929255,0.0008950749328129739,0.00044319868179378366,0.0013479976557219807,0.002705069628075657,0.0013617218778929309,0.0018698579228153627,0.0012977559674740584,0.0016353191847900176,0.0017114387562747787,0.0017758375203369486,0.0014239564704743698,0.0011806275946072435,0.0009295511965451307,0.001188935156783272,0.0010371963715953582,0.0013732836711943888,0.0018285017327239732,0.001407171831038944,0.0008674575290253867,0.0017004854639314543,0.0028491803158415298,0.0017210046684318456,0.005268207798872889,0.0013434028445876486,0.0014327876103742367,0.001609499533378173,0.0021547675169443226,0.0013777875171238963,0.0014393507913830533,0.0014612403654453334,0.0017868739535909092,0.003773027952035712,0.0013594209248415426,0.0010168872080616165,0.0009450743581392605,0.0018361089436192265,0.0027624633204071498,0.000710472326117926,0.0007783734885118862,0.0018087495495566223,0.001024143621299477,0.0007791962917348245,0.025547366426531326,0.001644145026198104,0.010069643367853444,1.0008033972695418,0.0015478010636495562,0.01710081083787907,0.003970455055571059,0.001530657166953679,0.006905592751217696,0.0004212249343458681,0.007349653658256381,0.0006402942650162324,0.007044170646480688,0.0009645331390282113,0.006331118869207497,0.0006982021169809028,0.013748893973640607,0.005926772130665024,0.0028183025374428645,0.026481163392296905,0.015706745668470155,0.0023146270308383107,0.05249906019598063,0.0
47,0.0004067955444171815,0.0004461948072647348,0.00021435619064290185,0.0004570194593117635,0.0005164190961762618,0.0004783979077962036,0.000478825533766263,0.0007304383840882918,0.0007584061336314097,0.0007768211256426996,0.002104823860008149,0.0008948417331928723,0.00048306677704851455,0.0004909222200213943,0.0009915962542050094,0.0004245061714831656,0.0006920303855452911,0.000491638436764789,0.0003647014782995359,0.00039209070725861224,0.0014122488579199157,0.0007936448820319004,0.0013793039694602765,0.0011562543866472437,0.0006810590929823117,0.00061744031274745,0.0005750035343411756,0.0005201297437422373,0.0005174644568853062,0.0008302894155496402,0.0007157510695649984,0.0004928168103891949,0.0011947237392075302,0.0005453334471735003,0.0005308508704961006,0.0005033566314292169,0.0004987140703768556,0.001307597384690425,0.0004378777875139079,0.000364835798372862,0.0009324852024876027,0.00042622252650714623,0.0003408255665131547,0.0005390267045536219,0.0005438572531005368,0.0025777923703314896,0.0005471738976748205,1.0022985906531727,0.0015587009330469048,0.001815236399549559,0.0005314010737405133,0.003540978794960973,0.00023814856272910706,0.0022535833362191215,0.0012123458208743363,0.01929544448911346,0.0011372280109374687,0.0004944271590002592,0.0003455348068139199,0.0013092315494885873,0.007586223273323199,0.012803177486609824,0.0005239538525338459,0.0008528604869993171,0.0013309915168959957,0.0015406686717501263,0.0
48,0.002018517464174781,0.004084168457136138,0.0020457859831593808,0.0032050755150004415,0.003852092878841567,0.0028034814675526095,0.002941794566751843,0.00776038820914243,0.005036692309860459,0.008326126737070606,0.03154561403997522,0.009401809729315147,0.003531038187028683,0.005335545179305188,0.012656245812692896,0.0033032450659523935,0.006170885196572492,0.00485952325385565,0.0025965056790669713,0.0026539397669812096,0.002927090766725979,0.005908342264863975,0.01671707433087151,0.01495210624598758,0.004982106643460966,0.0049087851318429365,0.004089049151660732,0.003522578993359375,0.00481952282703019,0.010394396629707571,0.007135741560526155,0.004508776556872049,0.015689237696540258,0.004512778255211373,0.0053940537237734815,0.005120850679024657,0.002867519397228183,0.009366826704933088,0.002978472588103281,0.0033401253071658962,0.009345282396511655,0.003155729964080094,0.002422182211836584,0.005096581649340297,0.005299940441311701,0.008102181873403102,0.006722289764276588,0.02145428318456482,1.1254466816150186,0.04530355873270672,0.006637066024418706,0.010752740107844817,0.0011071283890485386,0.0108163241033863,0.0024620523193328112,0.3260407016980576,0.00982356184536468,0.0044019820940460926,0.002918963995456163,0.004153663894208598,0.0020088896007870185,0.010261309178940496,0.004175209910735613,0.002262605394396572,0.02214506365404559,0.006754291489362957,0.0
49,0.003131355890015501,0.003773254886407555,0.0017584116994714548,0.005445380263714129,0.008469440164124585,0.005669522933773846,0.006529019725793408,0.008711497321259115,0.01086002677330754,0.010604118358622796,0.013140524215427336,0.005944436500549016,0.009303422254355424,0.014881690446363735,0.01075185829441666,0.007527039776712852,0.01020810740195696,0.024511655529455053,0.00549475064899217,0.005791133602726723,0.006205346941812408,0.00902466235874107,0.007683653254415645,0.009119009168220824,0.008371599399381417,0.011658699163987927,0.007233253437163861,0.006330206602670758,0.008924761435140366,0.01674446977210795,0.01231815712252927,0.008982115651336171,0.01920734041866133,0.02308495950155889,0.010223673292121664,0.01146358242375475,0.005415814377549621,0.006837250372545308,0.005416648068517789,0.005547856681089419,0.011518837615376776,0.007099339331736053,0.004401978589846622,0.006048003424868509,0.01033350012681233,0.013993781800673465,0.007033490787464689,0.013168349052815399,0.014130941051884895,1.1674859376695164,0.012754777881369968,0.02008358828429539,0.0018546175172038935,0.015120786151624275,0.004761608552003101,0.027318471423665128,0.005345034448097632,0.009042050258164768,0.007788182582642119,0.012026650252800702,0.005465617222002012,0.012317505638896505,0.005947765986026007,0.0071663997038166425,0.010394943787767712,0.013121653515156496,0.0
50,0.0032895676300821746,0.0038917376155241826,0.0017117633923384354,0.0041688601264920164,0.004606219450909694,0.0075953984293356735,0.006522851140260104,0.0074563031833610426,0.006834766281677452,0.008230566358665758,0.009477171780604912,0.007294656038896645,0.004896263826474149,0.004754065592774762,0.00601098052686664,0.004500758686772724,0.0072941257941503065,0.004709324766386547,0.0033148293505171115,0.0034030343351755844,0.006480643901598217,0.008154600850008216,0.007813985936931618,0.011188573049181182,0.006163782090342538,0.0063472204998873925,0.007191006471961062,0.005609117080094956,0.005458822853760656,0.007647987381168667,0.009797174550658304,0.0058111886962995095,0.01185148939325306,0.006438424317101847,0.005876715278427983,0.00560966719943812,0.00418036467888944,0.011252504625292994,0.006881193912972812,0.003961931874720413,0.011446088246935045,0.006120297091603035,0.0034822731457064115,0.02374228571846827,0.01190317330884031,0.006690001592091612,0.004197340657444064,0.03282912073631074,0.02980566409458488,0.02620401217425768,1.0604761287167979,0.03324285044771761,0.0019696339210762987,0.015886932285901337,0.0021804398186519775,0.04788688428829711,0.01107559566456196,0.0062289897343563395,0.005800478384297688,0.017438820372606294,0.006129014123116409,0.006906757896015742,0.015769738550299513,0.0028134535874379356,0.009621178945454526,0.012861137394966181,0.0
51,0.0349686170104425,0.03457553711716333,0.021316426940320977,0.05047960453510955,0.03810032925647594,0.047884809047158944,0.05695115997446816,0.05110515466289552,0.08908308434551301,0.04660570683762222,0.04539504752147074,0.048228676884292235,0.039261418255488956,0.036143398100204185,0.044908781856329634,0.04106023591424402,0.051447934722868335,0.040638497365629384,0.03517750737545294,0.04049976097761508,0.049109849974754934,0.04388263071958913,0.051113081362684464,0.03140854994826933,0.04362533323014947,0.052043723005270104,0.05507123672815169,0.05052886703557529,0.04105300626520147,0.03712063673015491,0.04359440657570483,0.03906225206288298,0.046750244112092554,0.04143954224084332,0.04222792323248118,0.034438468679127976,0.023994596837202894,0.050501935100181354,0.03149266365882098,0.03289593265822124,0.04019658128245426,0.047134068047793645,0.0380762254846467,0.05375518736320772,0.03858307076700681,0.03829434493931614,0.0316744192557505,0.04413914181117803,0.0398210748522337,0.06628527523848352,0.027376982857190355,1.1521122279490221,0.04104565908915998,0.03052689224773825,0.018433053851855268,0.025873949780344675,0.03758662302266905,0.03169872634343299,0.030615602064253046,0.09660834106773596,0.009648172473278037,0.024886544069693088,0.012398740339895523,0.032928979296239835,0.03635242818650636,0.030962449281035746,0.0
52,0.005845471534075376,0.006959896209042583,0.0029654587470489026,0.007578988212023775,0.009238609025166255,0.00870126851838268,0.010012152256533282,0.01319922965848834,0.01440303580909489,0.011889662809827643,0.011481058105286221,0.01006950791879092,0.01626900369390905,0.016005947165414352,0.013015406018314296,0.009566148887659122,0.012069273344383843,0.011856061028504452,0.006612354994043229,0.008682690440796144,0.009011554417589619,0.011297477493036704,0.01611045027569394,0.012943141111214885,0.013883072853100096,0.012617595293968546,0.012947974278228278,0.011498163869083033,0.011345073659580068,0.01202225591305206,0.012703438809781059,0.011682299879326629,0.013707639005787494,0.013391880051433115,0.010413457335940809,0.0121581010390351,0.00798784105969003,0.01250726601185628,0.00891917709316258,0.008432131308230483,0.04502494821671404,0.010951732148904398,0.00904218219816545,0.011902114693067255,0.026350170519541503,0.053661615314962476,0.025650426077543226,0.022323121729996863,0.025813654397402047,0.02677784066990179,0.016174871771137758,0.016688040722035346,1.0038186572655172,0.029783952767174705,0.009826736576410694,0.019315325693538134,0.022420029674480296,0.016081578328642092,0.009273624994943606,0.010080981676429101,0.00513644849799893,0.041224066012077516,0.008332650057353277,0.014942238055851946,0.12442849966278638,0.027252421787309977,0.0
53,0.01677831800132341,0.017311117406743466,0.006884200066639801,0.04343196166553656,0.08258263704981277,0.07332981595727964,0.03567189933287821,0.04006328604049923,0.047399104600937006,0.049128641152278774,0.04720533513221352,0.07914514147864797,0.02260142198840118,0.017184613076827532,0.022878352479257173,0.025421531666566126,0.04348375672735392,0.02630151848174653,0.05576733749676716,0.02437027545990009,0.04157234265020154,0.07288069068443297,0.06597685121500464,0.0837893678627295,0.037605438078114416,0.04931445434074194,0.0427109807023899,0.027973510363439463,0.025817377537995966,0.05235981398043975,0.05628107425435824,0.0341009373431011,0.04016792865359655,0.03620661805989281,0.02332073223809974,0.021506136883164658,0.021872439957377473,0.021143310776154133,0.025333910138133877,0.022152105812888654,0.03645391461767491,0.02712765711575039,0.013660651396931256,0.028946681708928366,0.024976440626825542,0.020429452410515407,0.019468704935678992,0.040095181632078904,0.07650903719195949,0.03607473076307203,0.02644605489462488,0.03755634755082443,0.005791465885292328,1.0840494249316064,0.043711966419459736,0.030422329531690846,0.02637824020748406,0.023216720112347558,0.0365675696613432,0.014222302209292085,0.005319102769779243,0.023607419437396936,0.010962361981473536,0.019667617258936627,0.03914103406819967,0.030550927127000686,0.0
