,"Agricultura, inclusive o apoio à agricultura e a pós-colheita","Pecuária, inclusive o apoio à pecuária",Produção florestal; pesca e aquicultura,Extração de carvão mineral e de minerais não metálicos,"Extração de petróleo e gás, inclusive as atividades de apoio","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","Extração de minerais metálicos não ferrosos, inclusive beneficiamentos","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",Fabricação e refino de açúcar,Outros produtos alimentares,Fabricação de bebidas,Fabricação de produtos do fumo,Fabricação de produtos têxteis,Confecção de artefatos do vestuário e acessórios,Fabricação de calçados e de artefatos de couro,Fabricação de produtos da madeira,"Fabricação de celulose, papel e produtos de papel",Impressão e reprodução de gravações,Refino de petróleo e coquerias,Fabricação de biocombustíveis,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",Fabricação de produtos farmoquímicos e farmacêuticos,Fabricação de produtos de borracha e de material plástico,Fabricação de produtos de minerais não metálicos,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",Metalurgia de metais não ferosos e a fundição de metais,"Fabricação de produtos de metal, exceto máquinas e equipamentos","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",Fabricação de máquinas e equipamentos elétricos,Fabricação de máquinas e equipamentos mecânicos,"Fabricação de automóveis, caminhões e ônibus, exceto peças",Fabricação de peças e acessórios para veículos automotores,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",Fabricação de móveis e de produtos de indústrias diversas,"Manutenção, reparação e instalação de máquinas e equipamentos","Energia elétrica, gás natural e outras utilidades","Água, esgoto e gestão de resíduos",Construção,Comércio por atacado e varejo,Transporte terrestre,Transporte aquaviário,Transporte aéreo,"Armazenamento, atividades auxiliares dos transportes e correio",Alojamento,Alimentação,Edição e edição integrada à impressão,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",Telecomunicações,Desenvolvimento de sistemas e outros serviços de informação,"Intermediação financeira, seguros e previdência complementar",Atividades imobiliárias,"Atividades jurídicas, contábeis, consultoria e sedes de empresas","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","Outras atividades profissionais, científicas e técnicas",Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,Outras atividades administrativas e serviços complementares,"Atividades de vigilância, segurança e investigação","Administração pública, defesa e seguridade social",Educação pública,Educação privada,Saúde pública,Saúde privada,"Atividades artísticas, criativas e de espetáculos",Organizações associativas e outros serviços pessoais,Serviços domésticos
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018857851741182706,0.0,3.625763223158475e-06,0.128116290367946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542906295443412e-05,2.1909918933299947e-05,0.0,0.000135556459265284,0.0,0.02176323245596025,0.10658931931967475,0.0,0.0,0.0,0.0,0.000255312358713864,0.0,1.025625246791075e-05,0.0,0.0,0.0,4.801459643731694e-06,0.0,0.00011600721029430137,0.000304979483198403,7.062708018822118e-05,0.00023961934755074797,0.0008179413660509879,0.0006805539117055273,8.545379250504506e-05,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048751407564416774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.00174979574690478,5.429723859757989e-05,2.9324653235975483e-05,0.007758409035109257,0.0005982853265897737,0.0,0.00042181379933714974,0.0,0.0025458818263205014,0.0007432814607474874,0.0,0.0,0.1933028286189684,0.21821353014324704,0.07324379903018609,0.0,0.0013230542197796606,0.0,0.0,0.0,0.0,0.0004008736280445661,0.0,0.0016888088268408015,0.0044833410102871184,0.00016070895608053814,0.0,0.0,0.00045436294089055133,0.0,8.097603109479595e-05,4.094333442515558e-05,1.4270424545130217e-05,0.014880565779028649,0.001993901008679334,0.01795298908014066,1.4052246251563312e-05,0.00010101638019457309,0.0001397233477714126,0.0007896578097777943,8.389552981473552e-05,0.00010328961782841403,0.0005620406398616516,0.0,0.0,0.011374368660945263,0.000683520931718922,0.0,0.00011542545823906922,0.0,0.0,0.0,0.0,0.0,3.4077936240181294e-05,0.0,0.0,3.3610217506121856e-05,0.0,5.05672455129006e-05,0.0001524897415992015,0.0,0.0001026940060931777,5.3344002133760084e-05,0.0,0.0035890592852118926,0.0
13,6.615484865424499e-06,1.5513496742165683e-05,0.0003812204920676813,0.00024551927326295114,0.0007771541355702215,0.0,0.0,3.07256240182203e-05,0.0,3.2631869008426274e-05,0.0,0.0,0.00018718801996672215,0.040244828087401686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001244090569793481,0.0,0.0,0.0,0.00022958422297219736,6.227813414710095e-05,0.0,0.0007819269215325767,0.0,2.699201036493198e-05,1.6377333770062233e-05,0.0,0.0,0.0,0.0,1.4052246251563312e-05,0.0006566064712647251,0.0020648005837330973,7.136396709190283e-05,0.000436835344897416,0.000685467463770384,0.0003891050583657588,0.005856039040260269,0.0010437280295249784,0.0050096497351455665,0.000994212264318432,0.0,0.0034858488388198904,0.00038920764855804844,0.0,0.001485776087515403,6.201841444056875e-05,4.615313610559837e-05,0.0015931435192284755,0.00028299459737586824,0.0,0.0007634320833533394,0.005726341169379145,0.0008983122438174107,0.002744815348785627,0.0,0.0002681454603544084,0.00016003200640128025,0.004172091371759972,0.006566795285580002,0.0
14,6.615484865424499e-06,7.756748371082842e-06,0.0,0.0,3.0839449824215136e-05,0.0,0.0,1.9203515011387685e-05,0.0,2.90061057852678e-05,0.0,0.0,0.0,0.0,0.13630709081215567,0.0,0.0006742487850800193,0.0,0.0,0.0,0.0,4.14696856597827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00034869714068344636,0.0,0.0,0.0,7.1352122725651086e-06,0.0001010319694017464,0.0,0.00044135024701376726,0.0,0.0006216392627358344,0.0,3.5681983545951415e-05,0.0,0.0,0.0,0.0,0.0,4.106270274709481e-05,0.0,0.0,0.0007156378410822291,0.0,7.909390027841053e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9205838574926776e-05,0.0011553144464536871,2.2309078902750266e-05,3.4656759454363977e-06,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0012139414728053956,0.002389078498293515,0.0005864930647195097,0.00019641541861036092,0.0,0.0,0.0,0.00011906179307060365,0.0,0.0009028150425664603,0.0010739216037229282,0.0,0.00041597337770382697,0.0,0.0,0.1200015291688967,0.005839248912296771,0.0,0.0,0.0,0.00010347967659151742,0.0004976362279173924,0.0,0.0,0.0,0.00036733475675551576,0.0001245562682942019,0.0,0.0020816162640799676,0.0,4.048801554739797e-05,0.002456600065509335,0.0009703888690688547,0.0007216569242981886,0.0063335679099225895,0.07498683067811329,0.0,0.0018221800888944145,9.314889851427506e-05,0.007108471678589103,0.0018283439601004432,0.0,0.0,0.0,0.0005510883995891887,0.0,0.0,0.0,0.002631700447850778,0.0,0.0,0.0,0.0005916891972302911,0.0,0.0,0.0,0.0,0.00037931531185480383,0.0,6.990178056195083e-05,7.277919485416435e-05,0.0,1.1410445121464189e-05,0.0,0.0,0.0010122987727520722,0.0
16,0.0013958673066045693,0.001116971765435929,0.0006158177179554852,0.00024551927326295114,0.00024054770862887807,0.0010636883393165802,0.0011449231696294064,0.011541312521843998,0.00047560429722470906,0.011805485054603994,0.002697588790304022,0.03967675697158376,0.011792845257903495,0.00448959157636343,0.0165782325014598,0.022287636669470142,0.10752359870747781,0.05380216055920356,0.000297516396312903,0.0007316658158924621,0.0004967024476392836,0.0025020043681402227,0.03930834496831705,0.014475504230064013,0.017319207738369417,0.02086920586817274,0.00030101098171098794,0.00020212414097240089,0.012035334643589255,0.011085051228243428,0.00484506586050529,0.0011627906976744186,0.0013628255440599358,0.008313487767915132,0.0012510751427007585,0.011546291946069848,0.0002388881862765763,0.0002331147235259379,0.0006830919224380172,0.0003847448660606935,0.004633540468503497,0.0004006385176374847,0.0019022913964548208,0.0004337806696489088,0.002045706937868958,0.007062784872500307,0.0042564712566132866,0.035180650642146816,0.0015697862320513413,0.00019460382427902422,0.0018191597064034423,0.001911296685371843,0.000248073657762275,0.005005051204340446,0.0021128320468912403,0.00273561444130006,0.005903733891397731,0.004849474240169011,0.0007283504118947157,0.0007793304896694092,0.002152184762116003,0.0023218652611877713,0.0005591118109517453,0.00225822942366251,0.0007693218132323352,0.0024913067199547755,0.0
17,1.6538712163561246e-05,0.0,8.797395970792644e-05,0.0,3.0839449824215136e-05,0.000170949911675879,0.00030129557095510696,0.00016130952609565656,0.00027976723366159354,0.00024292613595161783,0.0027487279142908282,0.0,0.00018718801996672215,0.00014534648988226933,0.00012693899311990657,0.0005352091138466243,0.0015011576724423073,0.05761491209489515,1.3164442314730222e-05,0.00013612387272417901,6.898645106101161e-06,0.0002211716568521744,0.0,0.0001286711487116801,0.0002047187675930191,0.00011479211148609868,0.00014531564634323555,1.8374921906581898e-05,0.00017963186035207843,0.002234292062708308,0.0001349600518246599,0.0001473960039305601,0.00012129860863360684,0.00018763080031752904,9.774024552349675e-05,0.00034169051381711013,0.0,9.713113480247412e-05,0.0001397233477714126,3.878476472386023e-05,0.005625822079760541,0.00013145951359979968,4.32338953739732e-05,0.0008946726311508744,0.00036739226639279245,8.212540549418962e-05,0.00019529169477683486,0.07600819549247913,0.00648691075303569,0.004205953621514394,0.005228106808402936,0.00241128338785316,0.00036708196655363667,0.00205125049358215,0.001763533200429382,0.02252808506989109,0.0009472408855600837,0.004585393959763768,2.511553144464537e-05,0.0014039846989464166,0.0008040368193412443,7.062708018822118e-05,0.0005933431463161378,7.112533617834678e-05,0.007160610723162505,0.002116624706663424,0.0
18,0.03106631692803345,0.02486813527769159,0.015307468989179202,0.04753253130370734,0.011922531302041572,0.05656542633008529,0.08074721301596867,0.0104467121661949,0.029571396598030437,0.011979521689315601,0.00879592932573065,0.001391004835397761,0.004513311148086523,0.0017118586586133944,0.005077559724796263,0.008028136707699366,0.017772180240694095,0.0012709171785638637,0.32587523794729484,0.017134592479156035,0.06041143519412787,0.012952365154405463,0.012350982708624208,0.0028146813780680026,0.015077537233225857,0.040992263011685834,0.02696643208569471,0.027158134577928046,0.004216065428263488,0.0024194543883471176,0.009582163679550853,0.003791352767769407,0.006721369960756333,0.004762935700368045,0.003244976151380092,0.004043337746835803,0.004356196337984627,0.02436437385385261,0.013630788815922251,0.01078061320264419,0.014111806704699307,0.1944849604056465,0.0490272373540856,0.12275992951064119,0.014269849619665506,0.003490329733503059,0.004194332990093385,0.0014492029383838887,0.0015467011404035275,0.0007470275835227059,0.001044039483675019,0.0010638014946411,0.0001340938690606892,0.0025897037481474646,0.003475949496498492,0.00084040819826773,0.01202775636083269,0.0022038699764728477,0.008589511754068717,0.0025610822580357305,0.0012164522568481756,0.0008386965772351264,0.0004107760243727108,0.0011780133804538686,0.0034027695585276364,0.00296458926305964,0.0
19,0.0003803903797619087,0.0008454855724480297,0.00014662326617987742,0.00024551927326295114,0.004508727564300253,0.0,0.0,0.00017283163510248918,0.0026857654431512983,0.0002574291888442517,0.0005241760208647626,0.0,0.0,0.0,0.0,0.00042052144659377626,1.2721675190189045e-05,0.0,0.06352896572242511,0.007078441381657309,0.0020006070807693367,0.004575488651129358,0.04145634196112125,0.015778299610769774,0.0,0.0,0.0,0.0,0.0004966292609733933,0.0,4.048801554739797e-05,8.188666885031117e-06,9.989297181591151e-05,1.4433138485963772e-05,0.0,4.2711314227138767e-05,0.0,2.7196717744692753e-05,6.209926567618338e-05,0.000564706174379405,0.0004985515967151525,0.0023725312216344796,0.0,0.0002168903348244544,0.0005093392784081896,0.0,4.8822923694208714e-05,0.0,2.3085091647813843e-05,8.788559806149481e-05,6.327512022272843e-05,8.333111708021951e-05,0.0,0.00024102193299590263,0.0007667535654040791,0.0002058142526369951,0.0008591254543451922,0.00014884524895568253,0.001758087201125176,0.0009578031208914114,0.0004054840856160585,0.0,0.00016545145426123073,0.0002533840101353604,0.0,0.0007230705519657659,0.0
